player_height_cm,player_weight_kg,position,team,age,games_played,minutes_per_game,points_per_game,assists_per_game,rebounds_per_game,steals_per_game,blocks_per_game,turnovers_per_game,label
199,118,SG,Team_30,37,77,31.8,31.6,5.1,15.0,2.96,1.99,1.98,Starter
203,108,SG,Team_3,38,16,0.4,18.5,3.0,12.5,2.65,0.48,4.94,Rotation
192,125,PG,Team_21,34,56,27.9,24.8,0.6,7.2,1.71,0.25,2.03,Rotation
192,124,SF,Team_14,34,48,22.8,20.8,11.6,4.6,0.95,0.07,1.23,Rotation
176,108,SG,Team_14,19,52,32.1,32.4,0.7,1.9,2.57,2.78,1.93,Starter
209,78,C,Team_23,31,9,5.3,31.5,5.8,6.2,1.79,2.04,2.99,Rotation
190,114,PG,Team_10,37,28,30.7,28.3,5.7,4.0,2.57,0.94,0.68,Starter
215,121,SF,Team_5,22,75,5.4,9.8,2.2,6.5,2.06,0.2,0.97,Bench
210,83,C,Team_30,37,8,22.2,13.1,6.9,0.8,1.03,2.55,0.8,Rotation
207,117,SF,Team_26,28,20,10.3,14.6,9.9,4.4,2.35,2.16,2.74,Rotation
178,124,SF,Team_2,31,0,9.1,0.2,10.5,14.4,1.35,1.9,1.85,Bench
207,78,C,Team_6,19,35,19.0,8.1,4.4,1.8,0.53,2.25,4.3,Bench
188,84,PF,Team_23,31,5,28.8,25.0,2.3,1.1,2.04,2.86,1.16,Rotation
195,106,SF,Team_11,28,17,24.5,19.1,6.1,10.3,1.77,0.39,3.43,Rotation
194,119,PF,Team_18,33,71,37.6,33.5,1.5,12.4,1.7,1.12,2.94,Starter
182,122,SF,Team_26,33,10,4.5,1.0,10.2,1.5,1.65,0.14,0.11,Bench
181,89,C,Team_24,25,68,27.4,13.2,5.5,14.4,1.31,0.77,1.72,Rotation
177,77,SF,Team_21,32,20,2.1,24.8,10.7,0.6,2.79,0.85,0.82,Rotation
191,101,SG,Team_11,26,8,13.6,4.7,0.5,13.1,2.96,2.54,1.65,Bench
207,116,SG,Team_24,37,1,13.1,17.5,10.2,12.5,2.44,1.83,1.16,Rotation
186,90,SF,Team_15,36,3,9.7,0.6,3.1,10.0,1.89,0.32,3.78,Bench
196,126,C,Team_3,33,11,20.2,6.3,11.5,9.5,2.31,1.32,4.9,Rotation
196,110,C,Team_2,27,38,9.3,32.8,0.9,11.8,2.47,1.43,1.17,Rotation
204,88,PG,Team_7,30,59,14.0,21.0,10.1,1.2,0.71,0.85,3.92,Rotation
212,98,C,Team_5,39,33,32.7,26.6,6.4,5.7,1.2,2.79,0.03,Starter
212,127,PF,Team_21,32,58,12.3,3.6,2.3,1.4,2.77,1.77,0.43,Bench
219,100,SF,Team_13,20,71,37.5,8.2,5.2,2.3,0.82,1.03,1.83,Rotation
182,123,SG,Team_8,23,5,10.5,6.7,3.6,12.4,2.57,2.93,1.14,Bench
201,75,C,Team_29,23,31,34.3,9.6,2.9,10.5,1.72,2.21,1.07,Rotation
201,73,SG,Team_9,32,27,16.4,9.0,7.5,5.5,2.04,2.64,1.55,Bench
208,112,PG,Team_30,22,74,34.5,19.7,8.1,6.1,2.43,2.33,3.99,Rotation
195,98,SF,Team_8,20,40,16.2,24.7,1.3,10.2,2.72,1.28,0.79,Rotation
204,111,C,Team_10,19,71,29.3,19.2,8.7,9.6,1.9,0.25,1.49,Rotation
207,72,SG,Team_2,20,26,15.2,10.5,5.8,7.3,1.87,1.58,3.92,Rotation
202,70,C,Team_10,31,52,23.6,24.3,6.4,11.2,2.19,0.95,4.03,Rotation
207,113,PG,Team_11,38,10,2.0,19.3,8.9,3.1,0.54,0.13,0.21,Rotation
179,124,SG,Team_23,35,21,22.8,22.3,5.2,4.5,1.88,0.91,2.02,Rotation
193,84,SG,Team_11,31,4,12.0,7.4,7.1,1.0,2.3,2.79,2.21,Bench
178,116,SF,Team_5,35,33,37.9,33.6,6.2,8.6,0.4,0.37,4.87,Starter
209,90,SF,Team_14,23,61,30.8,11.5,1.4,11.4,0.57,1.56,3.35,Rotation
191,115,SG,Team_23,26,30,3.0,12.9,5.1,7.9,1.91,0.39,1.07,Rotation
218,127,SF,Team_3,30,46,7.5,18.9,10.0,5.5,1.02,0.56,1.51,Rotation
202,100,SG,Team_20,27,36,23.4,1.7,0.4,3.0,1.86,1.35,3.47,Rotation
204,76,PF,Team_23,36,25,11.4,6.7,0.4,8.4,1.39,2.36,3.35,Bench
203,86,C,Team_2,34,42,8.1,28.4,11.2,2.1,1.35,2.99,0.34,Rotation
180,125,PF,Team_18,37,60,13.5,27.8,9.8,8.1,1.34,0.3,4.12,Rotation
209,88,PF,Team_1,26,37,4.0,5.0,0.0,2.8,1.02,0.54,3.84,Bench
215,108,C,Team_1,25,31,21.1,20.6,11.2,1.4,1.25,1.46,1.47,Rotation
211,129,SG,Team_28,39,68,10.8,2.3,3.6,14.5,0.11,1.1,1.24,Bench
198,72,SG,Team_17,27,61,32.9,2.6,5.4,0.9,0.95,1.75,0.75,Rotation
203,99,SF,Team_6,30,24,1.2,28.0,2.8,13.2,0.95,1.83,2.23,Rotation
205,104,PG,Team_13,32,32,13.3,16.5,2.1,14.4,1.73,0.97,1.93,Rotation
209,127,SG,Team_21,28,63,20.9,32.4,1.5,10.4,1.91,2.7,0.06,Rotation
207,126,C,Team_26,34,70,8.9,16.7,8.4,14.5,1.31,0.95,4.3,Rotation
195,98,PG,Team_24,20,15,2.2,28.2,0.2,11.4,0.31,0.31,1.67,Rotation
206,119,C,Team_21,24,48,2.8,22.4,4.7,2.7,2.59,0.96,0.9,Rotation
197,121,C,Team_1,29,14,6.1,15.1,5.5,8.4,2.44,1.08,2.43,Rotation
207,123,C,Team_28,22,19,10.3,19.4,3.5,10.8,1.72,1.44,4.11,Rotation
177,83,PG,Team_24,23,21,26.8,32.7,3.0,8.9,1.37,2.4,4.13,Rotation
192,104,PF,Team_6,23,9,18.0,2.7,7.4,6.3,2.5,2.94,1.72,Bench
199,97,C,Team_8,35,71,1.3,18.5,9.9,5.0,2.35,0.09,3.18,Rotation
216,127,SF,Team_13,23,54,5.9,1.8,6.1,13.7,1.82,2.09,3.5,Bench
205,99,SG,Team_2,29,27,14.0,19.4,8.5,12.7,1.01,0.4,0.46,Rotation
177,95,SG,Team_26,27,8,16.0,21.2,8.8,12.8,1.84,2.83,1.11,Rotation
214,76,SG,Team_8,33,30,2.4,28.3,10.9,5.7,0.2,2.88,1.95,Rotation
198,108,PG,Team_22,21,73,4.6,27.9,8.8,6.5,0.56,1.16,0.84,Rotation
206,100,SF,Team_1,34,56,10.0,0.4,3.3,14.6,2.79,0.58,4.79,Bench
196,74,SF,Team_13,27,30,31.8,2.5,2.3,13.1,2.77,0.43,4.27,Rotation
197,104,SF,Team_1,24,74,7.9,24.0,10.9,10.0,1.13,1.69,4.26,Rotation
176,119,SF,Team_10,27,42,8.6,6.4,9.2,4.6,0.77,0.91,3.68,Bench
201,116,SF,Team_28,37,73,18.8,18.5,7.5,5.5,2.59,0.91,4.86,Rotation
216,121,PF,Team_5,24,8,33.9,8.1,11.4,10.6,2.49,1.91,3.26,Rotation
176,83,SF,Team_23,29,41,20.1,29.2,8.1,0.6,2.94,1.92,0.25,Rotation
200,105,SF,Team_20,20,73,3.0,23.8,7.6,13.8,1.17,2.86,4.96,Rotation
191,96,PG,Team_30,36,49,7.1,15.2,10.4,4.7,2.32,0.67,1.36,Rotation
214,93,PG,Team_13,25,36,32.5,7.9,9.5,4.8,1.87,0.04,3.52,Rotation
207,109,SF,Team_26,39,70,33.3,23.1,3.6,0.0,0.3,0.4,0.44,Starter
183,98,PF,Team_5,22,71,30.2,12.3,6.0,9.9,2.24,1.2,3.49,Rotation
217,122,SF,Team_10,25,16,20.6,20.6,7.9,7.8,0.64,1.92,4.76,Rotation
213,114,SF,Team_3,35,76,16.7,23.4,2.8,7.2,0.75,2.21,0.93,Rotation
203,91,SF,Team_2,22,76,10.2,4.8,7.7,6.3,2.72,0.03,1.71,Bench
216,77,C,Team_2,31,47,20.8,1.7,8.8,4.4,1.17,0.17,4.2,Rotation
200,84,PF,Team_30,38,1,25.9,17.3,3.2,6.3,2.49,2.06,2.38,Rotation
209,118,SG,Team_5,37,41,22.8,5.5,3.2,0.1,1.13,0.29,2.15,Rotation
199,74,SF,Team_4,22,62,8.6,3.1,11.9,4.5,0.62,0.93,2.34,Bench
198,121,SG,Team_2,31,10,34.3,3.1,4.4,13.9,0.59,0.0,1.14,Rotation
187,73,PF,Team_21,19,55,14.8,24.6,0.3,12.3,1.26,0.18,3.43,Rotation
181,80,SF,Team_26,20,72,33.6,31.7,2.0,9.5,1.13,2.33,3.56,Starter
210,87,SG,Team_9,25,44,15.1,32.6,9.0,12.4,0.8,2.36,3.54,Rotation
219,111,SG,Team_24,35,44,1.5,32.8,8.1,8.1,1.09,2.91,0.7,Rotation
194,118,PF,Team_9,25,28,28.0,23.5,10.0,1.4,0.43,0.55,3.34,Rotation
175,99,SF,Team_9,31,33,35.0,32.4,7.9,6.9,0.04,2.65,4.84,Starter
182,84,C,Team_24,35,68,9.7,4.6,7.3,13.9,1.76,0.66,2.43,Bench
190,75,PF,Team_25,19,19,20.6,21.1,8.6,1.0,2.96,1.37,0.37,Rotation
188,124,C,Team_4,20,71,30.7,26.6,10.8,11.0,0.8,2.08,2.25,Starter
186,122,SF,Team_8,24,69,12.2,33.0,8.7,10.5,0.82,1.18,1.62,Rotation
197,85,SG,Team_30,30,17,10.9,11.5,1.3,4.9,2.94,0.58,2.53,Rotation
189,116,PF,Team_18,31,71,15.6,20.5,9.5,13.0,2.13,1.2,2.66,Rotation
202,109,PF,Team_9,38,59,20.9,14.1,11.8,9.9,2.86,0.64,1.31,Rotation
208,78,PF,Team_29,38,54,21.0,18.8,0.0,3.3,0.5,0.43,2.89,Rotation
176,112,PG,Team_25,27,51,18.5,17.6,5.9,9.6,0.24,2.89,1.97,Rotation
206,128,SF,Team_27,35,24,31.2,29.7,0.4,12.4,0.61,2.3,4.79,Starter
197,103,PG,Team_3,36,65,5.8,28.8,11.5,13.2,2.08,0.34,0.8,Rotation
196,96,PF,Team_6,26,27,3.2,13.8,11.5,14.2,2.75,0.17,1.99,Rotation
199,82,PF,Team_28,26,19,6.4,9.8,7.6,0.7,0.07,1.64,2.16,Bench
196,105,C,Team_23,29,69,26.8,29.8,6.1,2.4,1.62,2.18,0.17,Rotation
196,96,PG,Team_19,26,36,5.5,33.4,0.4,2.6,0.12,1.27,3.67,Rotation
216,78,SG,Team_5,36,15,12.3,0.7,11.6,3.6,2.83,1.63,3.27,Bench
180,74,SF,Team_17,36,34,33.4,17.5,11.7,10.3,1.0,2.34,3.41,Rotation
189,120,SG,Team_27,31,54,5.3,27.0,8.9,6.3,2.38,2.4,1.39,Rotation
217,91,SG,Team_19,19,64,20.1,34.5,0.3,1.8,0.61,2.46,4.99,Rotation
211,100,SF,Team_28,33,77,19.2,18.6,9.6,14.6,1.21,2.72,4.56,Rotation
207,72,PF,Team_24,24,13,1.3,25.2,6.7,1.5,2.08,1.65,0.6,Rotation
182,99,C,Team_3,24,23,4.4,32.7,11.7,13.2,2.13,2.98,4.79,Rotation
218,90,PF,Team_8,31,37,36.1,13.1,8.2,5.1,2.65,1.57,4.94,Rotation
218,104,PF,Team_9,20,81,36.5,31.0,11.5,1.8,2.24,1.73,2.42,Starter
179,75,PG,Team_22,37,8,33.2,9.3,1.3,0.8,1.05,1.01,1.5,Rotation
213,97,SG,Team_23,35,76,16.4,25.4,9.1,7.1,1.19,1.37,4.4,Rotation
178,101,SG,Team_22,19,58,22.5,33.5,10.6,6.2,1.89,0.68,4.02,Rotation
180,111,SG,Team_8,32,50,31.3,22.7,7.6,7.3,1.49,2.67,2.78,Starter
219,106,C,Team_14,34,50,25.7,13.2,6.5,10.0,0.66,1.27,4.37,Rotation
206,94,C,Team_23,33,18,34.0,2.7,9.3,4.1,1.41,2.1,2.31,Rotation
204,101,C,Team_10,27,61,12.0,7.0,10.3,0.0,1.54,2.0,2.75,Bench
209,104,SF,Team_17,37,9,23.7,25.5,7.5,8.1,1.65,1.58,3.84,Rotation
214,91,C,Team_3,26,37,21.5,34.6,8.8,0.8,0.36,2.74,0.35,Rotation
190,93,PG,Team_3,33,2,37.4,29.7,4.8,12.3,0.87,2.08,1.52,Starter
187,108,PG,Team_3,28,47,33.4,27.7,4.2,12.1,2.89,1.73,1.8,Starter
216,123,PF,Team_4,20,40,6.3,0.7,2.4,1.8,2.78,2.77,1.68,Bench
204,99,PF,Team_29,36,16,2.2,25.7,7.5,14.3,0.6,2.77,4.85,Rotation
193,119,PF,Team_17,38,72,17.0,29.0,9.8,6.0,1.53,1.12,3.32,Rotation
191,101,PF,Team_14,20,68,20.7,11.4,8.0,8.4,0.7,1.69,0.41,Rotation
193,100,PG,Team_27,39,14,30.0,35.0,4.7,11.3,2.5,2.47,1.82,Rotation
202,92,PF,Team_2,30,55,6.1,1.3,11.8,2.9,1.72,2.26,0.84,Bench
200,109,PG,Team_12,28,75,35.0,13.7,0.1,0.2,2.52,1.53,4.62,Rotation
211,102,C,Team_5,30,77,21.7,7.4,3.7,11.1,1.19,2.8,2.66,Rotation
200,94,C,Team_27,25,14,32.0,34.0,11.6,11.9,1.07,1.21,2.86,Starter
197,105,SF,Team_22,20,4,31.8,23.5,4.6,9.9,1.33,0.03,0.69,Starter
183,93,PF,Team_25,19,43,36.2,14.6,7.4,9.3,1.44,2.82,0.39,Rotation
186,100,C,Team_2,20,2,25.0,34.0,2.9,13.5,2.34,0.27,1.02,Rotation
175,127,C,Team_30,39,46,29.8,2.2,8.3,13.2,0.85,2.46,3.09,Rotation
175,108,SG,Team_12,35,29,31.2,7.7,7.8,1.4,1.54,2.42,4.56,Rotation
208,115,SG,Team_9,38,11,17.8,14.8,7.4,3.0,2.7,1.64,1.09,Rotation
206,82,PG,Team_23,26,14,16.4,4.3,4.5,9.7,1.21,2.97,0.08,Bench
199,79,SF,Team_9,39,37,36.0,34.9,11.5,1.2,2.26,1.61,1.24,Starter
214,92,SG,Team_20,30,27,2.5,20.1,7.7,8.2,0.38,1.69,1.71,Rotation
219,87,SF,Team_23,20,48,36.2,5.7,1.1,2.1,0.3,0.52,0.4,Rotation
175,101,C,Team_1,27,46,22.0,8.7,8.8,14.2,0.93,0.37,0.48,Rotation
190,102,PG,Team_24,35,78,11.2,13.9,3.8,5.9,1.18,1.08,2.55,Rotation
213,105,SF,Team_7,35,74,21.2,25.4,4.0,3.5,1.34,2.41,3.11,Rotation
179,97,SG,Team_23,28,11,24.2,10.6,2.7,11.3,1.85,1.48,4.04,Rotation
196,85,C,Team_18,31,53,4.2,10.4,7.8,3.1,2.63,2.48,0.75,Rotation
203,85,PF,Team_10,23,31,25.5,21.9,11.5,12.8,0.5,0.83,4.34,Rotation
177,87,C,Team_15,32,0,34.3,1.6,9.8,12.4,0.05,0.61,4.76,Rotation
186,77,SG,Team_9,32,15,36.9,24.9,11.1,3.8,2.49,1.04,3.15,Starter
200,111,SG,Team_11,33,10,22.8,19.2,11.2,5.0,0.46,2.51,0.35,Rotation
190,85,PF,Team_24,23,54,12.4,15.2,0.0,0.5,0.04,2.11,1.46,Rotation
211,124,C,Team_1,24,35,21.4,13.8,7.5,4.5,0.18,2.11,4.59,Rotation
196,125,SF,Team_11,27,29,0.1,7.7,11.2,2.4,2.23,1.94,0.09,Bench
203,80,SF,Team_1,27,67,34.9,8.4,6.6,0.5,2.28,0.81,3.15,Rotation
188,75,C,Team_30,39,55,29.8,17.5,8.2,14.3,0.64,2.63,2.12,Rotation
202,70,SF,Team_5,22,59,6.3,6.9,5.2,14.1,0.91,1.36,2.43,Bench
179,81,C,Team_18,19,16,23.2,19.9,10.2,9.4,1.47,0.76,4.12,Rotation
204,126,C,Team_1,33,32,0.8,22.7,2.0,7.0,0.78,0.29,1.03,Rotation
179,107,SG,Team_10,32,29,8.2,16.0,1.1,7.0,2.61,2.96,0.16,Rotation
186,97,PG,Team_28,19,12,6.5,3.7,4.5,9.5,0.86,1.21,4.49,Bench
190,114,SG,Team_13,24,11,5.9,32.8,0.9,3.7,1.96,2.11,1.88,Rotation
200,127,SF,Team_27,26,31,21.0,29.2,1.7,10.3,0.31,2.79,3.98,Rotation
200,86,PG,Team_8,21,33,36.6,33.4,1.9,0.4,1.34,0.09,2.27,Starter
195,70,C,Team_28,35,11,5.0,12.9,0.1,9.8,0.14,2.69,3.97,Rotation
213,101,SF,Team_13,38,3,33.2,1.1,9.8,7.8,1.4,2.73,3.4,Rotation
210,77,PF,Team_20,23,25,3.1,15.3,10.7,10.4,0.0,0.66,2.98,Rotation
207,123,SF,Team_2,36,81,3.1,16.3,0.5,9.2,0.06,0.99,1.78,Rotation
204,109,PG,Team_30,25,63,23.9,24.7,2.8,3.8,1.6,2.65,1.46,Rotation
211,125,PG,Team_21,35,29,21.8,25.7,4.1,8.1,0.03,1.49,0.47,Rotation
197,112,C,Team_12,33,33,13.1,14.9,9.6,9.9,2.41,2.48,3.23,Rotation
184,115,PF,Team_27,38,32,20.3,34.2,2.8,0.2,0.88,0.02,3.98,Rotation
179,93,C,Team_29,34,30,28.7,3.9,4.8,14.5,0.35,1.44,2.15,Rotation
210,79,PF,Team_13,31,55,29.4,31.6,11.7,5.6,1.53,1.59,0.32,Rotation
208,116,PF,Team_28,25,61,0.5,26.9,9.9,4.1,2.35,1.89,3.55,Rotation
205,108,C,Team_22,33,30,3.0,18.7,1.2,10.7,2.67,1.21,2.83,Rotation
184,108,SF,Team_8,23,76,0.1,26.7,3.8,11.8,2.33,0.05,2.64,Rotation
193,79,SG,Team_15,30,23,0.6,26.4,6.9,6.3,1.74,1.52,4.82,Rotation
206,105,PF,Team_7,28,68,31.9,5.8,8.2,9.1,2.78,1.67,3.09,Rotation
175,94,PG,Team_7,37,50,3.2,18.6,7.7,4.0,1.35,1.08,4.59,Rotation
179,129,C,Team_17,28,64,27.0,16.5,1.0,10.5,2.05,2.72,4.92,Rotation
219,119,SF,Team_19,25,8,37.2,17.3,11.9,7.5,0.7,0.88,0.02,Rotation
178,128,PF,Team_3,33,7,31.2,5.9,2.2,2.1,1.24,0.13,0.82,Rotation
190,126,SF,Team_7,27,35,2.5,13.5,2.1,12.3,1.26,2.56,2.78,Rotation
198,79,C,Team_12,24,68,34.0,18.2,2.9,13.5,0.07,2.98,4.48,Rotation
190,88,PG,Team_14,39,55,36.4,23.9,4.9,5.2,0.73,2.45,1.75,Starter
176,115,PF,Team_2,29,45,26.8,14.8,3.9,5.6,1.24,0.64,4.75,Rotation
202,114,PF,Team_26,24,9,23.4,22.6,6.1,11.6,1.27,0.55,2.2,Rotation
206,84,SF,Team_7,38,73,22.9,21.6,10.9,12.8,2.75,0.26,4.19,Rotation
201,85,C,Team_16,33,10,31.2,28.5,0.5,7.9,2.51,2.64,1.6,Starter
194,71,SG,Team_9,31,7,21.0,14.5,4.6,13.0,1.48,2.23,4.38,Rotation
198,98,PF,Team_1,24,67,12.7,30.5,11.8,0.3,2.05,2.81,1.15,Rotation
186,73,PG,Team_12,38,17,36.9,0.9,3.0,2.5,1.06,1.98,1.73,Rotation
209,122,PF,Team_30,39,2,1.8,31.5,9.8,13.0,0.59,0.13,4.13,Rotation
207,119,PF,Team_2,33,14,25.3,33.3,4.7,10.1,0.53,0.95,4.9,Rotation
207,98,SG,Team_27,24,59,22.3,14.4,10.9,9.6,0.2,1.82,4.5,Rotation
217,100,SG,Team_22,34,71,24.3,33.2,7.6,9.8,1.43,1.5,2.48,Rotation
211,86,C,Team_18,19,54,24.4,30.3,10.7,1.7,2.38,0.26,1.72,Rotation
186,79,PF,Team_14,24,69,4.7,2.0,7.6,13.0,0.43,0.09,1.25,Bench
177,96,PF,Team_12,34,31,5.1,22.8,10.7,1.5,2.17,0.87,2.38,Rotation
175,122,SF,Team_18,19,5,2.6,32.1,10.8,3.1,1.46,2.06,3.54,Rotation
207,110,SF,Team_5,25,15,35.7,7.2,3.6,11.1,0.95,2.84,3.94,Rotation
214,84,PG,Team_7,28,65,23.2,32.2,10.1,3.6,2.25,1.97,4.88,Rotation
184,129,PG,Team_4,39,81,2.9,7.2,10.1,12.1,1.42,0.09,0.65,Bench
217,113,SF,Team_13,26,15,16.5,22.1,8.5,10.9,1.56,2.52,3.24,Rotation
218,100,PG,Team_16,39,13,13.7,13.3,2.9,11.1,0.56,0.18,1.23,Rotation
203,90,PF,Team_22,23,61,5.6,19.2,1.3,6.3,2.15,2.16,3.06,Rotation
187,129,SG,Team_28,36,17,31.2,9.9,7.4,8.4,2.71,1.34,0.74,Rotation
186,128,PF,Team_16,22,7,29.5,14.3,7.8,6.7,0.2,0.76,0.67,Rotation
205,127,SF,Team_19,38,4,17.6,17.6,11.6,11.1,0.88,1.96,4.5,Rotation
176,110,C,Team_4,34,40,19.9,17.6,4.8,1.8,0.39,2.12,0.36,Rotation
209,115,C,Team_20,28,58,16.6,34.8,8.7,6.8,0.12,1.54,0.86,Rotation
197,114,SF,Team_20,34,8,20.9,29.9,10.5,11.9,0.26,2.39,4.66,Rotation
191,129,PF,Team_28,26,41,27.8,5.2,9.6,3.3,1.04,0.71,0.11,Rotation
200,95,PG,Team_1,37,17,33.3,33.6,4.9,6.6,1.65,1.01,1.83,Starter
182,107,PG,Team_13,19,45,22.5,19.9,2.9,4.4,0.12,1.94,0.89,Rotation
203,120,C,Team_20,27,81,4.8,21.3,0.4,6.7,0.98,1.43,3.08,Rotation
200,105,SF,Team_20,24,47,29.3,9.7,9.1,0.8,1.7,0.24,0.58,Rotation
184,121,SF,Team_22,31,27,14.1,10.6,4.6,7.1,1.61,0.37,4.34,Rotation
200,86,SG,Team_9,31,36,23.9,4.8,6.0,6.1,2.87,2.33,3.46,Rotation
208,120,C,Team_10,36,73,7.5,29.0,11.8,14.1,2.44,2.22,1.31,Rotation
215,72,SF,Team_6,32,19,6.2,16.9,0.1,3.8,2.87,2.44,0.11,Rotation
181,83,SG,Team_22,20,37,2.0,3.4,3.3,3.9,1.08,0.35,4.42,Bench
178,118,PG,Team_7,34,40,11.9,15.6,11.8,2.3,1.52,0.98,2.57,Rotation
219,82,C,Team_23,35,61,22.7,11.9,5.9,3.7,1.91,2.33,4.3,Rotation
185,110,C,Team_16,34,19,12.1,24.2,11.3,14.2,2.5,0.84,4.6,Rotation
203,96,SF,Team_17,32,22,9.2,6.5,10.2,9.4,0.1,0.07,1.15,Bench
210,70,SF,Team_24,31,49,37.8,32.7,8.5,0.2,1.71,2.37,2.9,Starter
199,126,PF,Team_1,34,4,38.0,27.3,8.6,0.5,1.62,1.05,3.42,Starter
195,86,PG,Team_9,19,59,23.0,13.7,0.1,0.4,0.75,1.53,1.54,Rotation
210,117,PG,Team_30,35,72,12.3,6.6,3.6,3.8,0.31,0.2,1.4,Bench
184,119,SG,Team_14,19,42,32.7,26.9,5.3,0.9,1.15,0.87,3.8,Starter
211,103,SG,Team_15,28,35,28.0,4.2,6.2,1.0,2.37,2.49,2.25,Rotation
183,83,PF,Team_4,23,2,23.4,3.1,5.3,6.6,2.02,0.33,4.6,Rotation
198,123,PG,Team_25,25,60,34.5,23.8,5.2,0.1,0.44,2.09,1.02,Starter
209,124,SG,Team_8,22,53,16.9,7.0,10.4,0.2,1.24,1.09,3.14,Bench
209,128,PG,Team_25,19,35,9.7,22.5,11.6,9.3,0.55,1.11,4.23,Rotation
210,86,PG,Team_15,19,44,36.7,12.4,10.2,10.5,0.28,0.5,1.82,Rotation
192,72,SG,Team_30,28,28,32.7,3.4,8.3,14.5,0.61,0.05,2.24,Rotation
213,103,SF,Team_22,21,25,34.7,21.9,8.8,7.3,2.19,1.4,4.43,Starter
206,109,SF,Team_25,23,7,34.9,22.6,8.8,8.5,1.84,2.95,2.96,Starter
198,94,SG,Team_4,31,72,14.5,18.9,9.6,8.9,0.39,2.5,3.73,Rotation
197,71,PF,Team_19,39,21,32.7,12.2,0.7,11.2,2.24,1.41,2.66,Rotation
206,103,C,Team_3,27,68,33.8,32.0,0.9,6.2,1.79,1.82,0.72,Starter
211,95,PG,Team_8,26,43,20.8,23.8,1.2,14.8,2.27,1.93,3.04,Rotation
186,100,C,Team_2,29,40,23.8,19.4,10.9,7.5,0.6,2.62,1.73,Rotation
187,78,SG,Team_28,32,35,21.9,16.8,7.5,1.9,0.51,1.76,4.38,Rotation
197,99,PG,Team_22,26,29,0.6,29.5,5.5,11.2,1.41,2.78,0.72,Rotation
199,89,C,Team_25,39,48,20.4,33.6,9.2,7.8,0.16,2.07,0.22,Rotation
209,90,SF,Team_25,28,16,1.4,19.5,2.6,9.8,2.09,0.53,3.9,Rotation
215,98,PF,Team_8,21,29,17.1,1.7,9.7,7.7,1.83,1.57,0.21,Bench
204,128,C,Team_8,22,72,1.7,17.2,4.2,9.8,0.63,0.83,0.99,Rotation
191,94,PF,Team_17,30,3,17.3,22.6,7.6,6.8,2.44,1.93,4.51,Rotation
194,107,SF,Team_16,27,75,11.6,28.6,11.8,5.9,1.8,1.07,2.96,Rotation
199,127,C,Team_16,29,34,29.4,10.9,0.9,2.8,0.5,2.64,1.1,Rotation
196,113,SG,Team_16,29,16,18.2,23.7,11.5,5.0,1.4,1.49,0.48,Rotation
187,94,PG,Team_27,34,6,19.5,1.6,9.2,0.6,1.79,1.14,4.48,Bench
193,78,SF,Team_7,31,61,34.3,12.3,5.3,7.4,1.84,1.93,1.1,Rotation
210,108,PF,Team_30,32,57,18.3,10.5,1.2,6.5,0.74,2.07,4.73,Rotation
186,113,PF,Team_15,25,43,5.9,3.0,1.3,1.7,1.01,2.78,0.02,Bench
215,95,SF,Team_17,30,57,4.3,24.6,7.0,8.4,0.29,0.4,2.84,Rotation
193,126,SG,Team_25,37,52,11.6,12.9,6.3,13.4,1.04,0.09,3.27,Rotation
186,106,SG,Team_3,26,71,10.1,7.6,6.4,7.7,1.08,1.7,0.15,Bench
183,85,PF,Team_1,22,8,31.1,5.1,3.3,0.7,1.21,2.83,4.58,Rotation
181,106,SF,Team_8,35,5,28.8,31.6,1.1,6.2,0.26,2.14,4.35,Rotation
202,81,SF,Team_7,20,18,2.2,4.9,9.6,13.7,2.37,1.46,4.89,Bench
188,93,PG,Team_18,31,19,7.6,30.3,2.7,14.3,1.4,0.21,2.15,Rotation
205,95,PF,Team_30,39,63,17.1,18.2,7.7,12.7,1.45,2.86,0.41,Rotation
193,89,SG,Team_23,25,26,3.3,1.1,4.4,6.5,0.47,1.62,0.16,Bench
190,78,C,Team_5,36,6,6.3,33.5,7.6,5.7,2.9,0.48,2.19,Rotation
179,92,SG,Team_15,28,23,34.5,19.4,9.2,4.3,0.61,2.88,4.14,Rotation
209,108,SG,Team_7,22,7,20.6,11.1,2.3,2.1,0.51,0.03,2.62,Rotation
186,98,C,Team_10,39,66,30.3,9.4,0.2,13.5,2.59,2.74,4.04,Rotation
199,100,PF,Team_16,26,10,12.6,11.1,3.3,10.2,2.7,1.28,1.91,Rotation
195,88,PG,Team_28,39,65,14.2,7.5,11.5,12.3,0.54,2.77,2.5,Bench
210,89,SG,Team_23,31,0,32.6,8.6,2.2,1.5,2.38,0.45,3.71,Rotation
197,92,SG,Team_2,32,6,25.0,13.3,5.7,2.6,0.11,1.88,2.07,Rotation
190,112,PF,Team_18,39,23,25.8,18.2,4.5,0.5,1.33,1.72,4.41,Rotation
213,96,PF,Team_15,35,11,24.3,25.4,3.7,6.7,0.07,0.97,4.16,Rotation
219,99,SF,Team_23,30,62,20.6,10.6,8.8,6.5,0.98,0.91,0.8,Rotation
216,90,PF,Team_19,22,71,37.7,4.7,8.7,12.5,2.79,0.78,3.14,Rotation
213,113,PF,Team_20,27,12,34.0,0.7,9.4,0.4,1.5,1.35,2.4,Rotation
